metric,predictor,roi,n,beta,p,r_partial
MD,grip_dominant,middle frontal gyrus (posterior segment) left,287,-7.621942754504788e-07,0.14206104226534694,-0.08812092804585799
MD,grip_dominant,middle frontal gyrus (posterior segment) right,287,-7.832354682138429e-07,0.14114005469483126,-0.08832419301739322
MD,grip_dominant,middle frontal gyrus (dorsal prefrontal cortex) left,287,-3.597165440519198e-07,0.6714304275255482,-0.025505707475097773
MD,grip_dominant,middle frontal gyrus (dorsal prefrontal cortex) right,287,-6.305992890585808e-07,0.3200641714054836,-0.0597437740243176
MD,grip_dominant,inferior frontal gyrus pars opercularis left,287,-6.430048669844689e-07,0.23140801460234828,-0.0718769241814697
MD,grip_dominant,inferior frontal gyrus pars opercularis right,287,-5.073205772701777e-07,0.2825556813297547,-0.06455707504237419
MD,grip_dominant,inferior frontal gyrus pars orbitralis left,287,-2.1743542969904362e-07,0.5164541864088158,-0.03900421452195419
MD,grip_dominant,inferior frontal gyrus pars orbitralis right,287,-3.79196598628584e-07,0.18094939973938623,-0.08032538568247251
MD,grip_dominant,inferior frontal gyrus pars triangularis left,287,1.1654402314693983e-07,0.7560763278825342,0.018679612033630066
MD,grip_dominant,inferior frontal gyrus pars triangularis right,287,-7.465997387429914e-07,0.049075577782275184,-0.11793516219904533
MD,grip_dominant,lateral fronto-orbital gyrus left,287,-2.811595819431684e-07,0.40777205494384666,-0.04975299586470956
MD,grip_dominant,lateral fronto-orbital gyrus right,287,-3.400564546869553e-07,0.2908063121666156,-0.06346343574770534
MD,grip_dominant,middle fronto-orbital gyrus left,287,-1.2828140615210075e-07,0.8026726415316144,-0.015027125793348278
MD,grip_dominant,middle fronto-orbital gyrus right,287,-5.200723128696342e-07,0.23777903090428448,-0.07090740254480421
MD,grip_dominant,gyrus rectus left,287,-2.294350196450489e-08,0.9537474290686088,-0.003488108813772098
MD,grip_dominant,gyrus rectus right,287,-3.651531972183439e-07,0.3591389220437806,-0.05510545085027685
MD,grip_dominant,postcentral gyrus left,287,-6.904689890088009e-07,0.1498075129758198,-0.08644984048660434
MD,grip_dominant,postcentral gyrus right,287,-8.265716253713162e-07,0.11549893569793304,-0.0944432145076721
MD,grip_dominant,precentral gyrus left,287,-9.05913213303424e-07,0.04631848809895508,-0.11939562513265377
MD,grip_dominant,precentral gyrus right,287,-8.691424272539763e-07,0.05283631279589896,-0.11604969310956044
MD,grip_dominant,Superior parietal gyrus left,287,-3.7895606630803727e-07,0.5385148653084064,-0.03697611117223918
MD,grip_dominant,superior parietal gyrus right,287,-5.060481436009018e-07,0.3799324146627165,-0.05276599812732658
MD,grip_dominant,supramarginal gyrus left,287,-3.973825581286405e-07,0.38103752323429785,-0.052643895173457016
MD,grip_dominant,supramarginal gyrus right,287,-1.4648877628623408e-07,0.6946594211725007,-0.0236034364109127
MD,grip_dominant,angular gyrus left,287,-9.192574716765557e-07,0.08829788320219106,-0.10223394054237693
MD,grip_dominant,angular gyrus right,287,-6.466195948771628e-07,0.1660206808251029,-0.08315364939342884
MD,grip_dominant,pre-cuneus left,287,-4.1147680397588627e-07,0.4055938144923857,-0.049984206596603395
MD,grip_dominant,pre-cuneus right,287,-2.467457087035489e-07,0.6780421016170861,-0.02496175607881561
MD,grip_dominant,superior temporal gyrus left,287,-4.548658330759221e-07,0.25765045671496956,-0.06799559558914131
MD,grip_dominant,superior temporal gyrus right,287,-4.898648327766256e-07,0.203447452562495,-0.07637175220956682
MD,grip_dominant,pole of superior temporal gyrus left,287,-1.7000687184259067e-06,0.018000715521993213,-0.1415466673574568
MD,grip_dominant,pole of superior temporal gyrus right,287,-1.2655268123462523e-06,0.01953857756658276,-0.13973911475119888
MD,grip_dominant,middle temporal gyrus left,287,-6.264032985987085e-07,0.08369126134092433,-0.10373813928077913
MD,grip_dominant,middle temporal gyrus right,287,-2.2545697192407274e-07,0.5291312788291339,-0.03783352563595414
MD,grip_dominant,pole of middle temporal gyrus left,287,-8.092927553304832e-07,0.13782347295015637,-0.08906468623528796
MD,grip_dominant,pole of middle temporal gyrus right,287,-3.46078442080624e-07,0.37333244826678347,-0.05349979498346096
MD,grip_dominant,inferior temporal gyrus left,287,-4.6168238077913054e-07,0.15993553884342193,-0.08436111372484319
MD,grip_dominant,inferior temporal gyrus right,287,-3.778065435858741e-07,0.2384695806974315,-0.07080341936845516
MD,grip_dominant,parahippocampal gyrus left,287,-4.526784787511113e-07,0.28588127956056036,-0.0641137119165829
MD,grip_dominant,parahippocampal gyrus right,287,-9.936098979807622e-07,0.007245392203902362,-0.16044517944870074
MD,grip_dominant,entorhinal area left,287,1.375833677171096e-07,0.7684482194216122,0.01770368418167765
MD,grip_dominant,entorhinal area right,287,-5.927383267918199e-09,0.9842262578292624,-0.0011889809385942644
MD,grip_dominant,fusiform gyrus left,287,-3.5633131439932306e-07,0.10236974418202192,-0.09799785955920541
MD,grip_dominant,fusiform gyrus right,287,-3.4697253586332343e-07,0.1577859615494413,-0.0847958997604506
MD,grip_dominant,superior occipital gyrus left,287,-1.9225021427255506e-07,0.6304982954162182,-0.028922071740036998
MD,grip_dominant,superior occipital gyrus right,287,-2.8257155503750884e-07,0.5316531270202524,-0.0376023482138758
MD,grip_dominant,middle occipital gyrus left,287,5.57814612600144e-08,0.8370665618977428,0.01236682210015274
MD,grip_dominant,MIDDLE OCCIPITAL GYRUS right,287,-8.651650660112524e-08,0.7438917131904142,-0.019645573599524752
MD,grip_dominant,inferior occipital gyrus left,287,-3.204387637869813e-07,0.1991405495635136,-0.07710298717601925
MD,grip_dominant,inferior occipital gyrus right,287,-1.6462118446388522e-07,0.48466234792073715,-0.04200759118199799
MD,grip_dominant,cuneus left,287,-4.347200383448592e-08,0.9119551634085912,-0.006649597455975456
MD,grip_dominant,cuneus right,287,-1.0095163376391028e-07,0.7933500171935598,-0.01575306163682752
MD,grip_dominant,lingual gyrus left,287,-3.8482426420804986e-07,0.3185567573311899,-0.05992982680196227
MD,grip_dominant,lingual gyrus right,287,-6.63255758906211e-07,0.13811506864846215,-0.0889990378207786
MD,grip_dominant,rostral anterior cingulate gyrus left,287,-8.544977355468525e-08,0.812833737048591,-0.014238369288423381
MD,grip_dominant,rostral anterior cingulate gyrus right,287,-4.499434369301322e-07,0.43717656580026154,-0.0467002451473537
MD,grip_dominant,subcallosal anterior cingulate gyrus left,287,2.2913132583184263e-07,0.5168609513073285,0.03896642395359706
MD,grip_dominant,subcallosal anterior cingulate gyrus right,287,-4.071688333084603e-07,0.19889376248033105,-0.07714523364604521
MD,grip_dominant,subgenual anterior cingulate gyrus left,287,-6.195594588516815e-07,0.36777630090115837,-0.0541237533142897
MD,grip_dominant,subgenual anterior cingulate gyrus right,287,-1.1758749495226423e-06,0.1363753982355645,-0.08939228577858675
MD,grip_dominant,dorsal anterior cingulate gyrus left,287,-1.0314792606185925e-07,0.7885505770428471,-0.016127670974425093
MD,grip_dominant,dorsal anterior cingulate gyrus right,287,-2.561987854549524e-07,0.6392729179980386,-0.02818222119264301
MD,grip_dominant,posterior cingulate gyrus left,287,-1.3575912568783434e-07,0.7257357776295639,-0.02109442289193855
MD,grip_dominant,posterior cingulate gyrus right,287,-1.1426967203529147e-07,0.7446856173854293,-0.019582484009611618
MD,grip_dominant,insular left,287,5.296850305462325e-08,0.9051488883257173,0.007165980969281369
MD,grip_dominant,insular right,287,3.5322965144597375e-08,0.9335679979728707,0.005012903341121563
MD,grip_dominant,amygdala left,287,1.937036586304978e-07,0.5405172367606981,0.03679411774500937
MD,grip_dominant,amygdala right,287,-2.3068280726880515e-07,0.30812152899825185,-0.06123384130470776
MD,grip_dominant,hippocampus left,287,-6.367176492829907e-07,0.10663963773207728,-0.09680430838587001
MD,grip_dominant,hippocampus right,287,-4.808705893736971e-07,0.2552649548037612,-0.06833672078104332
MD,grip_dominant,caudate nucleus left,287,-1.4270276945628495e-06,0.33128079128440385,-0.05837688421483164
MD,grip_dominant,caudate nucleus right,287,-8.387399231022946e-07,0.5632485101827626,-0.0347509006710593
MD,grip_dominant,putamen left,287,-1.1070799571276176e-07,0.5445298155858653,-0.03643042399483412
MD,grip_dominant,putamen right,287,-2.076706749901176e-07,0.26221154543633923,-0.06734937750307088
MD,grip_dominant,globus pallidus left,287,4.8761745172716144e-08,0.8433333461831668,0.011884831216423544
MD,grip_dominant,globus pallidus right,287,2.0019412626050528e-07,0.4510246825309729,0.04530352607288499
MD,grip_dominant,thalamus left,287,-4.230417164528149e-07,0.35475027518887137,-0.05560990337406869
MD,grip_dominant,thalamus right,287,-1.6642743800872736e-07,0.7201357978694622,-0.021543733216505916
MD,grip_dominant,hypothalamus left,287,5.711591712791382e-08,0.9377637781411499,0.004695630873588491
MD,grip_dominant,hypothalamus right,287,4.9369528490414983e-08,0.9434689293907502,0.004264430984221071
MD,grip_dominant,nucleus innominata of mynert left,287,-1.4320194243331155e-07,0.6227021307959771,-0.029583093745638566
MD,grip_dominant,nucleus innominata of mynert right,287,-2.6000988035514937e-07,0.3811418660091622,-0.05263237756951165
MD,grip_dominant,nucleus accumbens left,287,-1.3003002975036468e-08,0.9529377780796746,-0.003549238086753207
MD,grip_dominant,nucleus accumbens right,287,-8.46307577316165e-08,0.7261147782773025,-0.021064056617515904
MD,grip_dominant,red nucleus left,287,-7.988091872613209e-08,0.8472283481450343,-0.011585643018743553
MD,grip_dominant,red nucleus right,287,-2.6263459779529974e-07,0.4537773528873218,-0.045028794015118424
MD,grip_dominant,substancia nigra left,287,-1.653437788172257e-08,0.938275948855312,-0.00465691111789323
MD,grip_dominant,substancia nigra right,287,4.871047351623339e-08,0.859696686473124,0.010629785372913739
MD,grip_dominant,cerebellum right,287,3.355814297141852e-08,0.9305235724290547,0.005243200186339506
MD,grip_dominant,cerebellum left,287,2.117236815787475e-08,0.9493927558460682,0.003816933782150254
MD,grip_dominant,cerebral peduncle left,287,1.7097606354061166e-07,0.6746192665712674,0.025243100824799792
MD,grip_dominant,Cerebral peduncle right,287,2.775326551046566e-07,0.4433321616592882,0.04607633571395662
MD,grip_dominant,midbrain left,287,1.5682745099388056e-07,0.5327055636474197,0.037506035142586734
MD,grip_dominant,midbrain right,287,-3.485849969496654e-08,0.8821964710303787,-0.008911458818540099
MD,grip_dominant,corticospinal tract left,287,-6.829441135168075e-07,0.09946066656714324,-0.09883378099917572
MD,grip_dominant,corticospinal tract right,287,-2.543757535260349e-07,0.5313030919688253,-0.037634402736592014
MD,grip_dominant,superior cerebellar peduncle left,287,-6.326157211348498e-09,0.9816946914423538,-0.0013798343953805943
MD,grip_dominant,superior cerebellar peduncle right,287,5.795966569567284e-10,0.9980768934344847,0.00014494918721065638
MD,grip_dominant,middle cerebellar peduncle left,287,-8.478891090336947e-07,0.04468884003053487,-0.12029344467881957
MD,grip_dominant,middle cerebellar peduncle right,287,-1.087290237338867e-06,0.02698924689084645,-0.13242029808804892
MD,grip_dominant,pontine crossing tract (a part of MCP) left,287,7.812423977397355e-08,0.7974505741741736,0.015433483590353542
MD,grip_dominant,pontine crossing tract (a part of MCP) right,287,3.006046171387013e-07,0.4090284066982333,0.04961997248069514
MD,grip_dominant,inferior cerebellar peduncle left,287,9.288151534547028e-07,0.03229706567009675,0.12820746310968484
MD,grip_dominant,inferior cerebellar peduncle right,287,-2.768819820967899e-07,0.33909183527572373,-0.057442520636610726
MD,grip_dominant,medial lemniscus left,287,1.987507884570202e-07,0.331226787165852,0.05838339316999289
MD,grip_dominant,medial lemniscus right,287,2.0276604632533422e-07,0.2997864933394039,0.06229643053543694
MD,grip_dominant,pons left,287,3.099005669973817e-07,0.44402142307420644,0.04600678257177432
MD,grip_dominant,pons right,287,1.1779267559839864e-07,0.7164823553064343,0.021837509283202487
MD,grip_dominant,medulla left,287,-6.106037369313332e-07,0.28259785854918734,-0.0645514301016356
MD,grip_dominant,medulla right,286,-6.255737770476411e-07,0.24785061027762367,-0.06953682092862365
MD,grip_dominant,anterior corona radiata left,287,-3.4481252998587e-07,0.27657413915671086,-0.06536346941902675
MD,grip_dominant,anterior corona radiata right,287,-9.311481107154575e-08,0.8168381189463452,-0.01392820410823432
MD,grip_dominant,superior corona radiata left,287,-1.7952213354776537e-07,0.6341746841208595,-0.028611565294465912
MD,grip_dominant,superior corona radiata right,287,6.518429610870258e-07,0.24548229628758456,0.06975920505698882
MD,grip_dominant,posterior corona radiata left,287,-1.2026286539367805e-07,0.869517797948098,-0.009878759665489909
MD,grip_dominant,posterior corona radiata right,287,3.459597465533197e-07,0.6275411206848238,0.029172391398670564
MD,grip_dominant,genu of corpus callosum left,287,-2.689670852145491e-07,0.5737071952436054,-0.03382420528075455
MD,grip_dominant,genu of corpus callosum right,287,-2.3491932262574095e-07,0.6337345821990383,-0.028648696001015345
MD,grip_dominant,body of corpus callosum left,287,-2.230726629489395e-07,0.8892820905500146,-0.008371884970109907
MD,grip_dominant,body of corpus callosum right,287,9.75764890689277e-08,0.9442931066724315,0.004202157547829948
MD,grip_dominant,splenium of corpus callosum left,287,-1.381323432850961e-07,0.941206757192451,-0.004435380450454612
MD,grip_dominant,splenium of corpus callosum right,287,-3.5629560532659317e-07,0.8468315719875924,-0.011616107561019705
MD,grip_dominant,tapatum left,287,-2.07082501249036e-06,0.2546658213016252,-0.06842274235619757
MD,grip_dominant,tapatum right,287,7.072490486008277e-07,0.7359984042914397,0.020274019459022068
MD,grip_dominant,anterior limb of internal capsule left,287,-3.995856426625604e-07,0.47707650073606744,-0.04273963043713071
MD,grip_dominant,anterior limb of internal capsule right,287,-2.4694514322072946e-07,0.6342374766394776,-0.028606268473708146
MD,grip_dominant,posterior limb of internal capsule left,287,-1.1402737549796358e-07,0.43469491338771005,-0.04695319679904228
MD,grip_dominant,posterior limb of internal capsule right,287,-6.317665048586413e-08,0.6735598615840455,-0.025330291365901137
MD,grip_dominant,retrolenticular part of internal capsule left,287,2.5759598298367166e-07,0.2272435127115264,0.07252089503621692
MD,grip_dominant,retrolenticular part of internal capsule right,287,1.1367788932234027e-07,0.6153625136956602,0.030208672951663205
MD,grip_dominant,external capsule left,287,-3.718800931623523e-07,0.1624772019288006,-0.08385265530404368
MD,grip_dominant,external capsule right,287,-2.7521956214488366e-07,0.24943878847268872,-0.0691792361100224
MD,grip_dominant,cingulum (cingulate gyrus) left,287,-1.8915846207963165e-08,0.9706590999958027,-0.00221198833399072
MD,grip_dominant,cingulum (cingulate gyrus) right,287,1.0911366649414482e-07,0.8163188704193103,0.013968402287619301
MD,grip_dominant,cingulum (hippocampus) left,287,-3.348054812684393e-07,0.5092080659473415,-0.03968001459983571
MD,grip_dominant,cingulum (hippocampus) right,287,-6.616955484683036e-07,0.17067850102402857,-0.08225159688124306
MD,grip_dominant,fornix (cres) / Stria terminalis (can not be resolved with current resolution) left,287,-2.8652820517406957e-07,0.46127074132029827,-0.044285605547856134
MD,grip_dominant,fornix (cres) / Stria terminalis (can not be resolved with current resolution) right,287,-1.1097930149476879e-08,0.9819671494084923,-0.0013592933029480966
MD,grip_dominant,Fornix (column and body of fornix) left,287,-1.3741941834094929e-06,0.3430399579210035,-0.0569754696677457
MD,grip_dominant,Fornix (column and body of fornix) right,287,-4.34988888207504e-07,0.7541940130222159,-0.018828517592707122
MD,grip_dominant,Inferior fronto-occipital fasciculus left,287,-3.12046677903242e-07,0.1624950798283117,-0.08384910006116349
MD,grip_dominant,Inferior fronto-occipital fasciculus right,287,-2.3194948437274727e-07,0.34167616090921826,-0.057136413936350536
MD,grip_dominant,Posterior thalamic radiation (include optic radiation) left,287,-4.682071898767174e-07,0.5318871725578089,-0.037580921386303485
MD,grip_dominant,Posterior thalamic radiation (include optic radiation) right,287,-2.2607328531486853e-07,0.75888580805872,-0.018457572032702294
MD,grip_dominant,Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) left,287,-4.558672201945638e-07,0.10083132848454412,-0.09843754194900015
MD,grip_dominant,Sagittal stratum (include inferior longitidinal fasciculus and inferior fronto-occipital fasciculus) right,287,-5.699755002000591e-07,0.024978503862668755,-0.13420399151475815
MD,grip_dominant,Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) left,287,-2.411549542019816e-07,0.8401284632130753,-0.012131228346364578
MD,grip_dominant,Superior fronto-occipital fasciculus (could be a part of anterior internal capsule) right,287,1.4145660041368775e-06,0.3168287769560987,0.06014380984063179
MD,grip_dominant,Superior longitudinal fasciculus left,287,-7.160870401718058e-08,0.7014233700022334,-0.023053995041228854
MD,grip_dominant,Superior longitudinal fasciculus right,287,-2.6397076984365012e-08,0.9057291259041316,-0.0071219391140955445
MD,grip_dominant,Uncinate fasciculus left,287,2.6673140061921126e-07,0.6608231362165374,0.026382764579325032
MD,grip_dominant,Uncinate fasciculus right,287,3.4942168154314153e-07,0.4581634186686756,0.0445929634060107
MD,grip_dominant,Ansa lenticularis left,287,9.57224507313972e-07,0.025165049481374175,0.13403341209927577
MD,grip_dominant,Ansa lenticularis right,287,6.095672275362362e-07,0.1613335162048003,0.08408070419040933
MD,grip_dominant,Anterior commissure left,287,3.7786231117046135e-07,0.5643403782852996,0.03465377409610855
MD,grip_dominant,Anterior commissure right,287,-9.200631894709994e-08,0.8860503335301753,-0.00861789931304779
MD,grip_dominant,Lenticular fasciclus left,287,5.405474986466529e-07,0.3304028825010332,0.058482780716729396
MD,grip_dominant,Lenticular fasciclus right,287,9.22711577218852e-07,0.0888904600346205,0.1020450504398504
MD,grip_dominant,olfactory radiation  left,287,1.6653077048733512e-07,0.558953837737269,0.03513381164615279
MD,grip_dominant,olfactory radiation   right,287,-3.931021522408287e-08,0.9200117482700404,-0.006038981098781569
MD,grip_dominant,mammillary body left,287,6.462366849483823e-07,0.5379081875467644,0.0370313180334188
MD,grip_dominant,mammillary body right,287,8.251608358365372e-08,0.9312988772987392,0.0051845447999184875
MD,grip_dominant,optic tract left,287,5.395207786366419e-07,0.510136074156635,0.039593187707561955
MD,grip_dominant,optic tract right,287,1.3073732437984107e-06,0.1245879969432992,0.09216378374272233
MD,grip_dominant,lateral ventricle_frontal left,287,-2.9634955141749967e-07,0.87409405687029,-0.009529340449813042
MD,grip_dominant,lateral ventricle_body left,287,-1.0652711057924759e-06,0.5359288486429875,-0.037211651881780945
MD,grip_dominant,lateral ventricle_atrium left,287,-1.1286691942617134e-06,0.5312593793297613,-0.037638406477253646
MD,grip_dominant,lateral ventricle_occipital left,287,-9.159356448263068e-07,0.6433384580637327,-0.0278408674513272
MD,grip_dominant,lateral ventricle_temporal left,287,-2.3428525343169908e-07,0.745614778189695,-0.01950867313224859
MD,grip_dominant,lateral ventricle_frontal right,287,-1.3659017995888873e-07,0.940432967690598,-0.004493862849182629
MD,grip_dominant,lateral ventricle_body right,287,-1.3530761221463578e-06,0.4781354935762013,-0.042637059678835174
MD,grip_dominant,lateral ventricle_atrium right,287,-6.964895095024917e-07,0.7228575798945256,-0.021325205089250378
MD,grip_dominant,lateral ventricle_occipital right,287,-7.304440017041506e-07,0.7263370822434202,-0.02104624767486206
MD,grip_dominant,lateral ventricle_temporal right,287,-5.500933747424715e-07,0.5039967820154342,-0.04016913769985977
MD,grip_dominant,III and IV ventricle,287,-1.3774866323471323e-06,0.07724997961539008,-0.10595748516582021
MD,grip_dominant,posterior insula left,287,-3.9840690456790724e-07,0.40467816845370325,-0.050081618582903414
MD,grip_dominant,posterior insula right,287,7.631163896930627e-08,0.8737055776119756,0.009558990105393569
MD,grip_dominant,posterior superior temporal gyrus left,287,-1.348578643283401e-07,0.7363766898323195,-0.020243851530465016
MD,grip_dominant,posterior superior temporal gyrus right,287,-1.6415953657316596e-07,0.5630227700872007,-0.03477099252333217
MD,grip_dominant,posterior middle temporal gyrus left,287,1.2830003165653731e-08,0.9607403905332086,0.002960277314332976
MD,grip_dominant,posterior middle temporal gyrus right,287,-1.237522777115678e-07,0.6150891146824006,-0.030232038191273364
MD,grip_dominant,posterior inferior temporal gyrus left,287,-3.5718457215352116e-07,0.2566590366266326,-0.06813710200064317
MD,grip_dominant,posterior inferior temporal gyrus right,287,-5.364843375920476e-07,0.056150770179667325,-0.11447833138340101
MD,grip_nondominant,superior frontal gyrus (posterior segment) left,286,-1.0017174658304415e-06,0.11050492704540105,-0.0959287486129398
MD,grip_nondominant,superior frontal gyrus (posterior segment) right,286,-1.5133269321991318e-06,0.03137185654550505,-0.12912871254346267
MD,grip_nondominant,superior frontal gyrus (prefrontal cortex) left,286,-6.328320478917037e-07,0.35087800331345786,-0.056159751341903166
MD,grip_nondominant,superior frontal gyrus (prefrontal cortex) right,286,-1.079608199804112e-06,0.10620675155528671,-0.09709848903364518
MD,grip_nondominant,superior frontal gyrus (frontal pole) left,286,6.245613102151865e-07,0.6876572109653035,0.024218126348447548
MD,grip_nondominant,superior frontal gyrus (frontal pole) right,286,3.706596341912705e-07,0.7696338164031393,0.017642335035303623
MD,grip_nondominant,middle frontal gyrus (posterior segment) left,286,-7.749657966258964e-07,0.10068534023815569,-0.09865723584200527
MD,grip_nondominant,middle frontal gyrus (posterior segment) right,286,-1.0852291744600115e-06,0.024690877904553665,-0.134710760929431
MD,grip_nondominant,middle frontal gyrus (dorsal prefrontal cortex) left,286,-4.3375314951988375e-07,0.5737124469072425,-0.03388503706088685
MD,grip_nondominant,middle frontal gyrus (dorsal prefrontal cortex) right,286,-8.902560731867266e-07,0.12220275500826062,-0.09291655513193725
MD,grip_nondominant,inferior frontal gyrus pars opercularis left,286,-9.843681677440006e-07,0.04326447288513273,-0.12131891329670477
MD,grip_nondominant,inferior frontal gyrus pars opercularis right,286,-6.082747199400929e-07,0.1561789245978227,-0.08527765947301934
MD,grip_nondominant,inferior frontal gyrus pars orbitralis left,286,-3.15193666235578e-07,0.30098643227908406,-0.062254722685941156
MD,grip_nondominant,inferior frontal gyrus pars orbitralis right,286,-4.323782243851466e-07,0.09282340637683607,-0.10099817249768248
MD,grip_nondominant,inferior frontal gyrus pars triangularis left,286,-2.3565848536963831e-07,0.4892123983522328,-0.04164678560294014
MD,grip_nondominant,inferior frontal gyrus pars triangularis right,286,-8.931786747705079e-07,0.009498415492543476,-0.15530703007518984
MD,grip_nondominant,lateral fronto-orbital gyrus left,286,-2.948800483702602e-07,0.33884047730031214,-0.05757641049406191
MD,grip_nondominant,lateral fronto-orbital gyrus right,286,-4.852645684348329e-07,0.09625509270227567,-0.0999576924053034
MD,grip_nondominant,middle fronto-orbital gyrus left,286,-3.143799911923074e-07,0.5008589196298683,-0.040538244466338504
MD,grip_nondominant,middle fronto-orbital gyrus right,286,-5.501418763759631e-07,0.1696332589266567,-0.08260140329841652
MD,grip_nondominant,gyrus rectus left,286,1.4466702064334572e-07,0.6874124234790568,0.024238158331662308
MD,grip_nondominant,gyrus rectus right,286,-1.538117048495478e-07,0.6714273531553812,-0.02555219401967907
MD,grip_nondominant,postcentral gyrus left,286,-7.396535145522788e-07,0.08945054910398142,-0.10205118595262155
MD,grip_nondominant,postcentral gyrus right,286,-8.285296613668969e-07,0.08283357357122517,-0.10421311535031891
MD,grip_nondominant,precentral gyrus left,286,-9.502197196561171e-07,0.02125032815361152,-0.13811472893046872
MD,grip_nondominant,precentral gyrus right,286,-1.016782022082054e-06,0.012605779885093869,-0.14945526699118397
MD,grip_nondominant,Superior parietal gyrus left,286,-7.021019944912461e-07,0.2090369331718659,-0.07557567841797526
MD,grip_nondominant,superior parietal gyrus right,286,-7.530487486675935e-07,0.15057931260963156,-0.08644284563370982
MD,grip_nondominant,supramarginal gyrus left,286,-5.83900228921044e-07,0.15623455800836075,-0.0852662426394821
MD,grip_nondominant,supramarginal gyrus right,286,-4.184007582308295e-07,0.21668801056510764,-0.074325713460876
MD,grip_nondominant,angular gyrus left,286,-1.0475611627099276e-06,0.03224108713151462,-0.12847931320073322
MD,grip_nondominant,angular gyrus right,286,-7.800618255790297e-07,0.06559946616613531,-0.11058424164897444
MD,grip_nondominant,pre-cuneus left,286,-5.110749633187408e-07,0.25570029324949384,-0.06839781110494596
MD,grip_nondominant,pre-cuneus right,286,-4.848987778052767e-07,0.3682690766013924,-0.05416607411288926
MD,grip_nondominant,superior temporal gyrus left,286,-4.7310623411041845e-07,0.19524757111616112,-0.07791449508331699
MD,grip_nondominant,superior temporal gyrus right,286,-4.269219052998551e-07,0.22328978963671825,-0.0732723257434715
MD,grip_nondominant,pole of superior temporal gyrus left,286,-1.8556970522835826e-06,0.004458938041593024,-0.17007734289835683
MD,grip_nondominant,pole of superior temporal gyrus right,286,-1.3163398850483833e-06,0.007519949905340915,-0.15999655092833934
MD,grip_nondominant,middle temporal gyrus left,286,-5.932384961587101e-07,0.07150828826023789,-0.1082608221153267
MD,grip_nondominant,middle temporal gyrus right,286,-1.7403171174559547e-07,0.5934768444690983,-0.03215205220692542
MD,grip_nondominant,pole of middle temporal gyrus left,286,-8.281863436105006e-07,0.0945225455775373,-0.10047923358016211
MD,grip_nondominant,pole of middle temporal gyrus right,286,-1.5279347469785624e-07,0.6658809713868051,-0.026010938072521063
MD,grip_nondominant,inferior temporal gyrus left,286,-3.4515220361636093e-07,0.24840853209043123,-0.06945504480541237
MD,grip_nondominant,inferior temporal gyrus right,286,-1.9355700587334034e-07,0.5073223771014046,-0.03992891085123596
MD,grip_nondominant,parahippocampal gyrus left,286,-3.637585501546216e-07,0.3459930713751322,-0.056730869817199346
MD,grip_nondominant,parahippocampal gyrus right,286,-8.455737981536205e-07,0.012104354563021308,-0.15030643241297822
MD,grip_nondominant,entorhinal area left,286,1.3091868626361953e-07,0.7574820360263336,0.01860214719366345
MD,grip_nondominant,entorhinal area right,286,-1.940970445622693e-07,0.47547261453101386,-0.042972921391816646
MD,grip_nondominant,fusiform gyrus left,286,-3.9846599942029466e-07,0.04436632814534944,-0.12069122138031686
MD,grip_nondominant,fusiform gyrus right,286,-4.4758318417574176e-07,0.04468688446650817,-0.12051106923780251
MD,grip_nondominant,superior occipital gyrus left,286,-6.390073187437637e-07,0.07809529423706588,-0.10584839819704027
MD,grip_nondominant,superior occipital gyrus right,286,-6.811426443914619e-07,0.09651036931254257,-0.09988148065597491
MD,grip_nondominant,middle occipital gyrus left,286,-6.20734708708938e-08,0.8011589993233224,-0.015172297526952434
MD,grip_nondominant,MIDDLE OCCIPITAL GYRUS right,286,-2.3510644904092633e-07,0.32845140341105855,-0.058825112355315116
MD,grip_nondominant,inferior occipital gyrus left,286,-3.786571944607075e-07,0.09514273126251414,-0.10029167335071411
MD,grip_nondominant,inferior occipital gyrus right,286,-2.358591474228896e-07,0.27017198395836894,-0.06635962368374766
MD,grip_nondominant,cuneus left,286,-4.440289763650255e-07,0.21330753333315308,-0.07487401237627253
MD,grip_nondominant,cuneus right,286,-3.716387985150027e-07,0.28825624095626384,-0.06391465036738468
MD,grip_nondominant,lingual gyrus left,286,-4.936941336934452e-07,0.15901165671826595,-0.08470019425840608
MD,grip_nondominant,lingual gyrus right,286,-6.801405142561665e-07,0.09441167940511962,-0.10051286565825253
MD,grip_nondominant,rostral anterior cingulate gyrus left,286,-2.2268130857108802e-07,0.4974709964065803,-0.040859290103621236
MD,grip_nondominant,rostral anterior cingulate gyrus right,286,-6.367677356668366e-07,0.22627910324940445,-0.07280263534621158
MD,grip_nondominant,subcallosal anterior cingulate gyrus left,286,1.2646202989310247e-07,0.6943187857782447,0.02367399482541871
MD,grip_nondominant,subcallosal anterior cingulate gyrus right,286,-4.379822073061236e-07,0.12866624006718222,-0.09134747497650686
MD,grip_nondominant,subgenual anterior cingulate gyrus left,286,-1.1265745436366426e-07,0.8567796562869854,-0.010872843117245916
MD,grip_nondominant,subgenual anterior cingulate gyrus right,286,-7.494253578574688e-07,0.29697313560283184,-0.06277289427249902
MD,grip_nondominant,dorsal anterior cingulate gyrus left,286,-2.9077399511871277e-07,0.4046071870246348,-0.05017988438477595
